           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.350
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,9.9,9.73,0.17,,
31,10.8,10.45,0.35,,
1,10.8,10.27,0.53,,
2,10,9.32,0.68,,
3,10.7,9.85,0.85,,
4,10.4,9.4,1,,
5,9.8,8.67,1.13,,
6,9.4,8.15,1.25,,
7,9.1,7.74,1.36,,
8,8.3,6.84,1.46,,
9,8.4,6.85,1.55,,
10,7.1,5.48,1.62,,
11,7.7,6.01,1.69,,
12,6.3,4.56,1.74,,
13,5.6,3.83,1.77,,
14,6.4,4.58,1.82,,
15,6,4.15,1.85,,
16,6.7,4.8,1.9,,
17,10.9,8.88,2.02,,
18,8,5.91,2.09,,
19,7.1,4.97,2.13,,
20,6.8,4.63,2.17,,
21,6.6,4.39,2.21,,
22,6.3,4.07,2.23,,
23,7.1,4.83,2.27,,
24,6.1,3.8,2.3,,
25,6.4,4.08,2.32,,
26,6.3,3.95,2.35,,
27,6.3,3.93,2.37,,
28,6,3.61,2.39,,
29,6.2,3.79,2.41,,
30,6.6,4.17,2.43,,
1,5.9,3.46,2.44,,
2,5.9,3.44,2.46,,
3,5.9,3.43,2.47,,
4,5.6,3.13,2.47,,
5,5.3,2.83,2.47,,
6,4.8,2.33,2.47,,
7,5.1,2.64,2.46,,
8,4.1,1.66,2.44,,
9,5.3,2.85,2.45,,
10,5,2.56,2.44,,
11,4.6,2.17,2.43,,
12,4.8,2.37,2.43,,
13,4.9,2.48,2.42,,
14,4,1.6,2.4,,
15,4.98,2.58,2.4,,
16,3,0.64,2.36,,
17,3,0.67,2.33,,
18,2.9,0.61,2.29,,
19,2.8,0.55,2.25,,
20,2.8,0.58,2.22,,
21,2.8,0.61,2.19,,
22,2.8,0.65,2.15,,
23,2.9,0.78,2.12,,
24,2.7,0.61,2.09,,
25,2.7,0.64,2.06,,
26,2.8,0.77,2.03,,
27,2.7,0.69,2.01,,
28,2.8,0.82,1.98,,
29,4.5,2.51,1.99,,
30,4.9,2.9,2,,
31,4.1,2.1,2,,
1,4,2.01,1.99,,
2,3.9,1.92,1.98,,
3,3.7,1.72,1.98,,
4,3.6,1.63,1.97,,
5,3.4,1.45,1.95,,
6,3.4,1.46,1.94,,
7,3.3,1.38,1.92,,
8,3.8,1.88,1.92,,
9,3.8,1.89,1.91,,
10,3.4,1.5,1.9,,
11,3.1,1.21,1.89,,
12,3.3,1.43,1.87,,
13,3.3,1.44,1.86,,
14,3.2,1.35,1.85,,
15,2.7,0.87,1.83,,
16,2.8,0.99,1.81,,
17,2.7,0.91,1.79,,
18,2.3,0.54,1.76,,
19,2,0.27,1.73,,
20,2.2,0.49,1.71,,
21,2.1,0.42,1.68,,
22,1.8,0.15,1.65,,
23,2.1,0.48,1.62,,
24,2.1,0.5,1.6,,
25,2,0.42,1.58,,
26,1.9,0.35,1.55,,
27,2,0.47,1.53,,
28,2,0.49,1.51,,
29,4.5,2.97,1.53,,
30,12.1,10.42,1.68,,
1,12.2,10.37,1.83,,
2,12,10.03,1.97,,
3,9.8,7.73,2.07,,
4,7.2,5.08,2.12,,
5,5.5,3.36,2.14,,
6,6.2,4.03,2.17,,
7,4.4,2.24,2.16,,
8,4.2,2.04,2.16,,
9,4.5,2.35,2.15,,
10,3.7,1.56,2.14,,
11,3.8,1.67,2.13,,
12,3.7,1.59,2.11,,
13,3.6,1.5,2.1,,
14,3.6,1.52,2.08,,
15,3.6,1.53,2.07,,
16,3.7,1.65,2.05,,
17,3.6,1.56,2.04,,
18,3.4,1.38,2.02,,
19,3.1,1.1,2,,
20,3.1,1.12,1.98,,
21,4.6,2.61,1.99,,
22,4.6,2.6,2,,
23,4.6,2.6,2,,
24,4.6,2.59,2.01,,
25,4.6,2.59,2.01,,
26,4.6,2.58,2.02,,
27,4.6,2.58,2.02,,
28,4.6,2.57,2.03,,
29,3.9,1.88,2.02,,
30,3.9,1.88,2.02,,
31,3.8,1.79,2.01,,
1,2.6,0.62,1.98,,
2,2.6,0.65,1.95,,
3,2.5,0.58,1.92,,
4,2.4,0.51,1.89,,
5,2.3,0.44,1.86,,
6,2.6,0.76,1.84,,
7,2.3,0.49,1.81,,
8,2.6,0.81,1.79,,
9,2.6,0.83,1.77,,
10,2.2,0.46,1.74,,
11,2.3,0.58,1.72,,
12,2.3,0.61,1.69,,
13,2.5,0.83,1.67,,
14,2.2,0.55,1.65,,
15,2.2,0.57,1.63,,
16,2.2,0.6,1.6,,
17,2.2,0.62,1.58,,
18,2.1,0.54,1.56,,
19,2.1,0.56,1.54,,
20,1.7,0.19,1.51,,
21,2.2,0.71,1.49,,
22,2.2,0.72,1.48,,
23,2.2,0.74,1.46,,
24,2.1,0.66,1.44,,
25,1.9,0.48,1.42,,
26,1.8,0.4,1.4,,
27,1.8,0.42,1.38,,
28,1.9,0.54,1.36,,
29,2,0.65,1.35,,
30,1.7,0.37,1.33,,
31,1.7,0.39,1.31,,
1,1.8,0.51,1.29,,
2,1.7,0.43,1.27,,
3,1.7,0.45,1.25,,
4,1.5,0.27,1.23,,
5,1.7,0.48,1.22,,
6,1.7,0.5,1.2,,
7,1.6,0.41,1.19,,
8,1.6,0.43,1.17,,
9,1.6,0.45,1.15,,
10,1.7,0.56,1.14,,
11,1.6,0.47,1.13,,
12,1.6,0.49,1.11,,
13,1.6,0.5,1.1,,
14,1.5,0.42,1.08,,
15,1.6,0.53,1.07,,
16,1.7,0.64,1.06,,
17,1.7,0.65,1.05,,
18,1.7,0.66,1.04,,
19,1.6,0.57,1.03,,
20,1.6,0.58,1.02,,
21,1.6,0.59,1.01,,
22,1.6,0.6,1,,
23,1.5,0.51,0.99,,
24,1.4,0.42,0.98,,
25,1.4,0.43,0.97,,
26,1.4,0.44,0.96,,
27,1.4,0.46,0.94,,
28,1.4,0.47,0.93,,
29,1.3,0.38,0.92,,
1,1.3,0.39,0.91,,
2,1.3,0.4,0.9,,
3,1.4,0.51,0.89,,
4,1.3,0.42,0.88,,
5,1.3,0.43,0.87,,
6,1.3,0.44,0.86,,
7,1.3,0.45,0.85,,
8,1.2,0.36,0.84,,
9,1.2,0.37,0.83,,
10,1.3,0.48,0.82,,
11,1.3,0.49,0.81,,
12,1.2,0.39,0.81,,
13,1.2,0.4,0.8,,
14,1.2,0.41,0.79,,
15,1.2,0.42,0.78,,
16,1.3,0.53,0.77,,
17,1.2,0.43,0.77,,
18,1.2,0.44,0.76,,
19,1.2,0.45,0.75,,
20,1.2,0.46,0.74,,
21,1.2,0.46,0.74,,
22,1.3,0.57,0.73,,
23,1.3,0.57,0.73,,
24,1.3,0.58,0.72,,
25,1.3,0.58,0.72,,
26,1.1,0.39,0.71,,
27,1.2,0.49,0.71,,
28,1.2,0.5,0.7,,
29,0.9,0.21,0.69,,
30,0.9,0.22,0.68,,
31,1.2,0.52,0.68,,
1,1.2,0.53,0.67,,
2,1.2,0.53,0.67,,
3,1.2,0.54,0.66,,
4,0.9,0.24,0.66,,
5,1.1,0.45,0.65,,
6,0.9,0.26,0.64,,
7,1.2,0.56,0.64,,
8,1.1,0.47,0.63,,
9,1.1,0.47,0.63,,
10,1.1,0.47,0.63,,
11,1.2,0.58,0.62,,
12,1,0.38,0.62,,
13,0.8,0.19,0.61,,
14,1,0.4,0.6,,
15,0.9,0.3,0.6,,
16,1,0.41,0.59,,
17,1,0.41,0.59,,
18,0.9,0.32,0.58,,
19,0.9,0.32,0.58,,
20,0.9,0.33,0.57,,
21,0.9,0.34,0.56,,
22,0.8,0.24,0.56,,
23,0.8,0.25,0.55,,
24,0.8,0.26,0.54,,
25,0.7,0.16,0.54,,
26,0.7,0.17,0.53,,
27,0.8,0.28,0.52,,
28,0.7,0.18,0.52,,
29,0.8,0.29,0.51,,
30,0.7,0.2,0.5,,
1,0.7,0.2,0.5,,
2,0.7,0.21,0.49,,
3,0.7,0.21,0.49,,
4,0.7,0.22,0.48,,
5,0.7,0.23,0.47,,
6,0.7,0.23,0.47,,
7,0.6,0.14,0.46,,
8,0.6,0.15,0.45,,
9,0.6,0.15,0.45,,
10,0.6,0.16,0.44,,
11,0.6,0.16,0.44,,
12,0.5,0.07,0.43,,
13,0.6,0.18,0.42,,
14,0.6,0.18,0.42,,
15,0.6,0.19,0.41,,
16,0.6,0.19,0.41,,
17,0.6,0.2,0.4,,
18,0.6,0.2,0.4,,
19,0.6,0.21,0.39,,
20,0.6,0.21,0.39,,
21,0.6,0.21,0.39,,
22,0.5,0.12,0.38,,
23,0.5,0.12,0.38,,
24,0.5,0.13,0.37,,
25,0.5,0.13,0.37,,
26,0.5,0.14,0.36,,
27,0.5,0.14,0.36,,
28,0.5,0.15,0.35,,
29,0.5,0.15,0.35,,
30,0.5,0.16,0.34,,
31,0.5,0.16,0.34,,
1,0.4,0.07,0.33,,
2,0.4,0.07,0.33,,
3,0.4,0.08,0.32,,
4,0.4,0.08,0.32,,
5,0.4,0.09,0.31,,
6,0.4,0.09,0.31,,
7,0.4,0.1,0.3,,
8,0.4,0.1,0.3,,
9,0.4,0.1,0.3,,
10,0.4,0.11,0.29,,
11,0.4,0.11,0.29,,
12,0.4,0.12,0.28,,
13,0.6,0.32,0.28,,
14,0.8,0.51,0.29,,
15,0.8,0.51,0.29,,
16,0.8,0.51,0.29,,
17,0.8,0.5,0.3,,
18,2,1.68,0.32,,
19,2,1.66,0.34,,
20,1,0.65,0.35,,
21,1,0.65,0.35,,
22,1,0.64,0.36,,
23,1.2,0.84,0.36,,
24,1,0.63,0.37,,
25,6,5.54,0.46,,
26,203,199.02,3.98,,
27,150,143.55,6.45,,
28,188,178.52,9.48,,
29,160,148.08,11.92,,
30,108,94.64,13.36,,
1,44,30.37,13.63,,
2,106,91.03,14.97,,
3,76,60.26,15.74,,
4,80,63.45,16.55,,
5,66,48.91,17.09,,
6,52,34.64,17.36,,
7,48,30.44,17.56,,
8,270,248.39,21.61,,
9,188,163.92,24.08,,
10,262,234.24,27.76,,
11,174,144.24,29.76,,
12,186.5,154.59,31.91,,
13,129,96.03,32.97,,
14,140,105.81,34.19,,
15,140,104.64,35.36,,
16,210,172.29,37.71,,
17,461,416.65,44.35,,
18,216,169.53,46.47,,
19,158,110.5,47.5,,
20,194,144.88,49.12,,
21,128,78.48,49.52,,
22,128,78.08,49.92,,
23,114,63.94,50.06,,
24,44,0,44,,
25,38,0,38,,
26,94,55.77,38.23,,
27,166,126.3,39.7,,
28,424,378.38,45.62,,
29,182,134.9,47.1,,
30,122,74.52,47.48,,
31,188,139,49,,
1,154,104.14,49.86,,
2,116,65.96,50.04,,
3,110,59.9,50.1,,
4,130,79.49,50.51,,
5,120,69.28,50.72,,
6,720,658.61,61.39,,
7,366,300.51,65.49,,
8,206,139.35,66.65,,
9,123,56.67,66.33,,
10,142,75.66,66.34,,
11,192,124.77,67.23,,
12,690,613.24,76.76,,
13,454,372.17,81.83,,
14,390,304.41,85.59,,
15,368,279.17,88.83,,
16,298,207.27,90.73,,
17,210,118.98,91.02,,
18,126,36.16,89.84,,
19,78,0,78,,
20,106.9,29.93,76.97,,
21,89.6,13.92,75.68,,
22,78.4,4.16,74.24,,
23,78,5.15,72.85,,
24,161,88.05,72.95,,
25,220,145.92,74.08,,
26,272,195.93,76.07,,
27,470,388.56,81.44,,
28,770,678.16,91.84,,
29,1388,1275.38,112.62,,
30,1666,1528.52,137.48,,
31,1618,1457.42,160.58,,
1,912,741.48,170.52,,
2,644,468.58,175.42,,
3,414,237.87,176.13,,
4,295,120.26,174.74,,
5,649.2,469.63,179.57,,
6,768,581.7,186.3,,
7,524,335.48,188.52,,
8,400,211.5,188.5,,
9,270,83.78,186.22,,
10,611,421.04,189.96,,
11,449,258.26,190.74,,
12,204,16.77,187.23,,
13,416,228.47,187.53,,
14,116,0,116,,
15,98,0,98,,
16,127.3,30.72,96.58,,
17,96,1.32,94.68,,
18,85.8,0,85.8,,
19,888,789.91,98.09,,
20,128,31.31,96.69,,
21,123,27.75,95.25,,
22,98,4.58,93.42,,
23,71.2,0,71.2,,
24,61,0,61,,
25,54,0,54,,
26,50,0,50,,
27,48,0,48,,
28,45,0,45,,
29,50,5.8,44.2,,
30,51,7.55,43.45,,
1,37,0,37,,
2,96,58.7,37.3,,
3,37,0.44,36.56,,
4,39,3.11,35.89,,
5,42,6.71,35.29,,
6,42,7.29,34.71,,
7,44,9.81,34.19,,
8,45,11.29,33.71,,
9,44,10.78,33.22,,
10,45,12.22,32.78,,
11,45,12.65,32.35,,
12,44,12.09,31.91,,
13,41,9.56,31.44,,
14,52.2,21.01,31.19,,
15,114,81.98,32.02,,
16,113,80.2,32.8,,
17,40,7.72,32.28,,
18,44.5,12.64,31.86,,
19,36,4.69,31.31,,
20,33,2.28,30.72,,
21,32,1.86,30.14,,
22,31,1.44,29.56,,
23,31.6,2.58,29.02,,
24,28,0,28,,
25,28,0.55,27.45,,
26,27,0.1,26.9,,
27,30.5,4.06,26.44,,
28,26,0.09,25.91,,
29,26,0.6,25.4,,
30,26,1.09,24.91,,
31,24,0,24,,
1,24,0.47,23.53,,
2,22,0,22,,
3,22,0.43,21.57,,
4,21,0,21,,
5,20,0,20,,
6,19,0,19,,
7,19,0.37,18.63,,
8,19,0.73,18.27,,
9,18,0.1,17.9,,
10,19.3,1.72,17.58,,
11,18,0.76,17.24,,
12,17,0.1,16.9,,
13,17,0.44,16.56,,
14,17,0.75,16.25,,
15,15,0,15,,
16,16,1.28,14.72,,
17,16,1.54,14.46,,
18,15,0.82,14.18,,
19,15,1.08,13.92,,
20,15,1.34,13.66,,
21,14,0.6,13.4,,
22,13,0,13,,
23,13,0.26,12.74,,
24,13,0.5,12.5,,
25,13,0.74,12.26,,
26,13,0.97,12.03,,
27,10,0,10,,
28,12,2.16,9.84,,
29,11,1.33,9.67,,
30,11,1.5,9.5,,
1,10.8,1.47,9.33,,
2,10.5,1.33,9.17,,
3,10.3,1.29,9.01,,
4,10,1.15,8.85,,
5,9.8,1.11,8.69,,
6,9.5,0.96,8.54,,
7,9.4,1.02,8.38,,
8,9.3,1.06,8.24,,
9,10,1.9,8.1,,
10,9.5,1.53,7.97,,
11,9.4,1.56,7.84,,
12,9.3,1.59,7.71,,
13,9.1,1.52,7.58,,
14,9.1,1.64,7.46,,
15,8.6,1.27,7.33,,
16,9.1,1.88,7.22,,
17,9.1,1.99,7.11,,
18,9,2,7,,
19,8.9,2,6.9,,
20,8.9,2.1,6.8,,
21,8.6,1.9,6.7,,
22,8.6,2,6.6,,
23,8.6,2.1,6.5,,
24,8.6,2.19,6.41,,
25,10,3.65,6.35,,
26,11.5,5.19,6.31,,
27,10.6,4.34,6.26,,
28,9.5,3.3,6.2,,
29,10,3.86,6.14,,
30,21,14.72,6.28,,
31,20,13.6,6.4,,
1,13.5,7.11,6.39,,
2,10.5,4.16,6.34,,
3,9.5,3.23,6.27,,
4,9.3,3.1,6.2,,
5,9,2.87,6.13,,
6,8.9,2.85,6.05,,
7,8.6,2.62,5.98,,
8,8.5,2.59,5.91,,
9,8.4,2.57,5.83,,
10,8.3,2.54,5.76,,
11,8.1,2.41,5.69,,
12,8.4,2.78,5.62,,
13,8.1,2.54,5.56,,
14,7.9,2.41,5.49,,
15,7.7,2.28,5.42,,
16,7.7,2.35,5.35,,
17,7.7,2.41,5.29,,
18,7.7,2.47,5.23,,
19,7.4,2.24,5.16,,
20,7.6,2.5,5.1,,
21,7.3,2.26,5.04,,
22,7.2,2.22,4.98,,
23,7.1,2.18,4.92,,
24,7,2.14,4.86,,
25,6.8,2,4.8,,
26,6.7,1.96,4.74,,
27,6.6,1.92,4.68,,
28,6.6,1.98,4.62,,
29,7.4,2.83,4.57,,
30,6.6,2.08,4.52,,
31,6.5,2.03,4.47,,
1,6.5,2.09,4.41,,
2,6.5,2.14,4.36,,
3,6.5,2.19,4.31,,
4,6.4,2.13,4.27,,
5,6.4,2.18,4.22,,
6,6.4,2.23,4.17,,
7,6.4,2.27,4.13,,
8,6.3,2.21,4.09,,
9,6.3,2.25,4.05,,
10,6.3,2.29,4.01,,
11,6.3,2.33,3.97,,
12,6.2,2.27,3.93,,
13,6.2,2.31,3.89,,
14,6.2,2.35,3.85,,
15,6.1,2.28,3.82,,
16,6.1,2.32,3.78,,
17,6,2.25,3.75,,
18,6,2.29,3.71,,
19,5.8,2.12,3.68,,
20,5.8,2.16,3.64,,
21,5.8,2.19,3.61,,
22,5.6,2.03,3.57,,
23,5.5,1.97,3.53,,
24,5.5,2,3.5,,
25,5.4,1.94,3.46,,
26,5.4,1.97,3.43,,
27,5.4,2,3.4,,
28,5.3,1.94,3.36,,
1,5.3,1.97,3.33,,
2,5.2,1.9,3.3,,
3,5.2,1.93,3.27,,
4,5,1.77,3.23,,
5,5,1.8,3.2,,
6,5,1.83,3.17,,
7,5,1.86,3.14,,
8,4.9,1.79,3.11,,
9,4.9,1.82,3.08,,
10,4.9,1.85,3.05,,
11,4.9,1.88,3.02,,
12,4.9,1.91,2.99,,
13,4.9,1.93,2.97,,
14,4.9,1.96,2.94,,
15,4.9,1.98,2.92,,
16,5.5,2.59,2.91,,
17,5.5,2.6,2.9,,
18,5.8,2.91,2.89,,
19,5.8,2.92,2.88,,
20,6,3.12,2.88,,
21,5.8,2.93,2.87,,
22,5.8,2.93,2.87,,
23,5.8,2.94,2.86,,
24,5.8,2.94,2.86,,
25,5.8,2.95,2.85,,
26,5.6,2.75,2.85,,
27,5.5,2.66,2.84,,
28,5.5,2.67,2.83,,
29,5.5,2.68,2.82,,
30,5.5,2.69,2.81,,
31,5.4,2.6,2.8,,
1,5.4,2.61,2.79,,
2,5.4,2.62,2.78,,
3,5.3,2.53,2.77,,
4,5.3,2.54,2.76,,
5,5.3,2.55,2.75,,
6,5.2,2.46,2.74,,
7,5.2,2.47,2.73,,
8,5.2,2.48,2.72,,
9,5.2,2.49,2.71,,
10,5.2,2.5,2.7,,
11,5.1,2.41,2.69,,
12,5.1,2.43,2.67,,
13,5.1,2.44,2.66,,
14,5.1,2.45,2.65,,
15,5.1,2.46,2.64,,
16,5,2.37,2.63,,
17,5,2.38,2.62,,
18,5,2.39,2.61,,
19,5,2.4,2.6,,
20,4.9,2.31,2.59,,
21,4.9,2.32,2.58,,
22,4.9,2.33,2.57,,
23,4.9,2.34,2.56,,
24,4.9,2.35,2.55,,
25,4.9,2.36,2.54,,
26,4.9,2.37,2.53,,
27,4.8,2.28,2.52,,
28,4.8,2.29,2.51,,
29,4.8,2.3,2.5,,
30,4.8,2.31,2.49,,
1,2.5,0.05,2.45,,
2,2.4,0,2.4,,
3,2.4,0.05,2.35,,
4,2.4,0.1,2.3,,
5,2.4,0.14,2.26,,
6,2.4,0.18,2.22,,
7,2.4,0.22,2.18,,
8,2.4,0.26,2.14,,
9,2.4,0.3,2.1,,
10,2.5,0.43,2.07,,
11,2.5,0.47,2.03,,
12,2.5,0.5,2,,
13,2.4,0.43,1.97,,
14,2.4,0.46,1.94,,
15,2.3,0.39,1.91,,
16,2.3,0.42,1.88,,
17,2.3,0.45,1.85,,
18,2.3,0.48,1.82,,
19,2.3,0.51,1.79,,
20,2.3,0.53,1.77,,
21,2.3,0.56,1.74,,
22,2.3,0.58,1.72,,
23,2.3,0.61,1.69,,
24,2.3,0.63,1.67,,
25,2.2,0.55,1.65,,
26,2.2,0.58,1.62,,
27,2.2,0.6,1.6,,
28,2.2,0.62,1.58,,
29,2.2,0.64,1.56,,
30,2.2,0.66,1.54,,
31,2.2,0.68,1.52,,
1,1,0,1,,
2,1,0.02,0.98,,
3,1,0.04,0.96,,
4,1,0.06,0.94,,
5,1,0.07,0.93,,
6,1,0.09,0.91,,
7,1,0.11,0.89,,
8,0.9,0.02,0.88,,
9,0.9,0.04,0.86,,
10,0.9,0.06,0.84,,
11,0.9,0.07,0.83,,
12,0.9,0.09,0.81,,
13,0.9,0.1,0.8,,
14,0.8,0.02,0.78,,
15,0.8,0.03,0.77,,
16,0.9,0.15,0.75,,
17,0.9,0.16,0.74,,
18,0.8,0.07,0.73,,
19,0.8,0.09,0.71,,
20,0.8,0.1,0.7,,
21,1.6,0.9,0.7,,
22,0.8,0.11,0.69,,
23,1,0.32,0.68,,
24,15.2,14.28,0.92,,
25,79.2,76.93,2.27,,
26,50.4,47.34,3.06,,
27,20,16.7,3.3,,
28,17.4,13.92,3.48,,
29,15.4,11.78,3.62,,
30,14.2,10.47,3.73,,
1,13.4,9.57,3.83,,
2,94.9,89.56,5.34,,
3,64,57.74,6.26,,
4,55.4,48.41,6.99,,
5,53,45.35,7.65,,
6,50.2,41.95,8.25,,
7,50.2,41.39,8.81,,
8,51.6,42.21,9.39,,
9,56.4,46.38,10.02,,
10,53,42.43,10.57,,
11,51.4,40.32,11.08,,
12,49.2,37.68,11.52,,
13,53,40.98,12.02,,
14,51.6,39.13,12.47,,
15,49.8,36.92,12.88,,
16,112.5,98.14,14.36,,
17,76,60.85,15.15,,
18,71,55.17,15.83,,
19,64,47.64,16.36,,
20,60,43.2,16.8,,
21,58,40.82,17.18,,
22,56,38.48,17.52,,
23,54.4,36.58,17.82,,
24,78,59.48,18.52,,
25,73.8,54.68,19.12,,
26,72.8,53.12,19.68,,
27,73.8,53.56,20.24,,
28,141,119.06,21.94,,
29,185,160.65,24.35,,
30,79.5,54.66,24.84,,
31,59,34.06,24.94,,
1,46.8,21.97,24.83,,
2,125,98.91,26.09,,
3,61.8,35.6,26.2,,
4,64,37.66,26.34,,
5,92,65.03,26.97,,
6,106,78.18,27.82,,
7,191,160.88,30.12,,
8,202,169.48,32.52,,
9,145,111.16,33.84,,
10,93.4,59.19,34.21,,
11,62.4,28.37,34.03,,
12,41.9,8.4,33.5,,
13,36.6,3.7,32.9,,
14,30.4,0,30.4,,
15,37.6,7.67,29.93,,
16,133,101.86,31.14,,
17,91,59.43,31.57,,
18,64.4,32.88,31.52,,
19,48.2,17.01,31.19,,
20,39.4,8.68,30.72,,
21,34.8,4.61,30.19,,
22,32.4,2.77,29.63,,
23,30.4,1.34,29.06,,
24,81.6,52.19,29.41,,
25,39.2,10.2,29,,
26,31,2.53,28.47,,
27,26.8,0,26.8,,
28,24.2,0,24.2,,
29,22.4,0,22.4,,
30,21.8,0,21.8,,
31,22.1,0.72,21.38,,
1,21,0.05,20.95,,
2,25,4.39,20.61,,
3,20.2,0,20.2,,
4,21.5,1.68,19.82,,
5,20.2,0.76,19.44,,
6,25,5.85,19.15,,
7,19.7,0.91,18.79,,
8,17,0,17,,
9,16.4,0,16.4,,
10,15.6,0,15.6,,
11,17.8,2.47,15.33,,
12,16,0.96,15.04,,
13,15.6,0.84,14.76,,
14,17,2.49,14.51,,
15,16,1.75,14.25,,
16,15.2,1.22,13.98,,
17,14.2,0.49,13.71,,
18,13,0,13,,
19,12.9,0.16,12.74,,
20,12.6,0.11,12.49,,
21,15.8,3.5,12.3,,
22,15.5,3.38,12.12,,
23,14.8,2.88,11.92,,
24,17.3,5.52,11.78,,
25,16,4.37,11.63,,
26,13.8,2.36,11.44,,
27,12.6,1.37,11.23,,
28,15,3.92,11.08,,
29,22.8,11.74,11.06,,
30,18,7.03,10.97,,
1,18.2,7.32,10.88,,
2,17,6.23,10.77,,
3,17.4,6.73,10.67,,
4,16.5,5.93,10.57,,
5,11.9,1.52,10.38,,
6,10,0,10,,
7,9.5,0,9.5,,
8,9.5,0.19,9.31,,
9,9,0,9,,
10,9,0.18,8.82,,
11,9,0.35,8.65,,
12,9,0.51,8.49,,
13,9,0.67,8.33,,
14,10.1,1.9,8.2,,
15,9.9,1.83,8.07,,
16,8,0.09,7.91,,
17,8,0.25,7.75,,
18,8,0.39,7.61,,
19,8,0.54,7.46,,
20,8,0.67,7.33,,
21,7.8,0.61,7.19,,
22,7.8,0.74,7.06,,
23,9.3,2.34,6.96,,
24,7.8,0.96,6.84,,
25,7.8,1.08,6.72,,
26,10,3.36,6.64,,
27,9.8,3.23,6.57,,
28,9,2.52,6.48,,
29,9,2.6,6.4,,
30,9,2.68,6.32,,
31,8.5,2.27,6.23,,
1,8,1.86,6.14,,
2,8,1.95,6.05,,
3,8,2.03,5.97,,
4,8,2.11,5.89,,
5,9.5,3.67,5.83,,
6,8.8,3.03,5.77,,
7,7.8,2.11,5.69,,
8,7.5,1.89,5.61,,
9,7,1.47,5.53,,
10,6.5,1.07,5.43,,
11,6.2,0.86,5.34,,
12,6,0.75,5.25,,
13,6,0.84,5.16,,
14,6.2,1.13,5.07,,
15,6.1,1.11,4.99,,
16,5.6,0.7,4.9,,
17,5.5,0.68,4.82,,
18,5.2,0.47,4.73,,
19,6.2,1.54,4.66,,
20,5,0.42,4.58,,
21,4.8,0.31,4.49,,
22,4.8,0.39,4.41,,
23,4.7,0.37,4.33,,
24,4.7,0.45,4.25,,
25,4.6,0.43,4.17,,
26,4.6,0.5,4.1,,
27,4.4,0.38,4.02,,
28,4.3,0.35,3.95,,
29,4.9,1.01,3.89,,
30,4.2,0.38,3.82,,
1,4,0.26,3.74,,
2,4,0.33,3.67,,
3,4,0.39,3.61,,
4,4,0.46,3.54,,
5,3.9,0.42,3.48,,
6,3.9,0.48,3.42,,
7,3.9,0.54,3.36,,
8,3.9,0.6,3.3,,
9,3.8,0.55,3.25,,
10,3.8,0.61,3.19,,
11,3.8,0.66,3.14,,
12,3.8,0.71,3.09,,
13,3.8,0.76,3.04,,
14,3.8,0.8,3,,
15,4.3,1.34,2.96,,
16,3.7,0.79,2.91,,
17,3.7,0.83,2.87,,
18,3.7,0.87,2.83,,
19,3.7,0.91,2.79,,
20,4.6,1.83,2.77,,
21,4.6,1.86,2.74,,
22,4.6,1.88,2.72,,
23,4.6,1.9,2.7,,
24,4.6,1.92,2.68,,
25,4.6,1.94,2.66,,
26,4.6,1.96,2.64,,
27,4.6,1.97,2.63,,
28,4.6,1.99,2.61,,
29,3.9,1.32,2.58,,
30,3.9,1.35,2.55,,
31,3.8,1.28,2.52,,
1,3.8,1.3,2.5,,
2,3.6,1.13,2.47,,
3,3.6,1.16,2.44,,
